window_id,window_start,window_end,window_center,window_W_seconds,window_stride_seconds,Tde_global_p99_ms_all,Tde_count,Tde_mean_ms,Tde_std_ms,Tde_max_ms,Tde_p95_ms,Tde_p99_ms,Tde_q1_ms,Tde_q3_ms,Tde_iqr_ms,Tde_tail_ratio_p99_mean,Tde_tail_exceed_rate,Tde_winsorized_mean_ms_p95cap,Tis_global_p99_ms_all,Tis_count,Tis_mean_ms,Tis_std_ms,Tis_max_ms,Tis_p95_ms,Tis_p99_ms,Tis_q1_ms,Tis_q3_ms,Tis_iqr_ms,Tis_tail_ratio_p99_mean,Tis_tail_exceed_rate,Tis_winsorized_mean_ms_p95cap,split,Tde_global_p99_ms_train,Tis_global_p99_ms_train
241,2025-05-29 00:59:23.347167,2025-05-29 01:04:23.347167,2025-05-29 01:01:53.347167,300,30,0.14247,40,0.0854,0.017038117146487633,0.138,0.10754999999999997,0.13019999999999998,0.07475,0.097,0.022250000000000006,1.524590163934426,0.0,0.0843775,2331.46382,40,993.80615,268.39885750640997,1643.556,1397.7536999999993,1643.54664,849.4382499999999,1151.645,302.20675000000006,1.6537899669870226,0.0,981.516635,train,0.14673,1965.2991199999994
242,2025-05-29 00:59:53.347167,2025-05-29 01:04:53.347167,2025-05-29 01:02:23.347167,300,30,0.14247,44,0.08686363636363635,0.01490526816355493,0.138,0.10685,0.12940000000000002,0.0775,0.097,0.019500000000000003,1.489691261119833,0.0,0.08589886363636363,2331.46382,40,985.396025,273.8815415509645,1643.556,1397.7536999999993,1643.54664,814.887,1151.645,336.75800000000004,1.667904678223154,0.0,973.10651,train,0.14673,1965.2991199999994
243,2025-05-29 01:00:23.347167,2025-05-29 01:05:23.347167,2025-05-29 01:02:53.347167,300,30,0.14247,36,0.08366666666666665,0.012569805089976535,0.118,0.1005,0.11239999999999997,0.07475,0.0915,0.01675,1.343426294820717,0.0,0.08313888888888887,2331.46382,40,990.8343000000001,282.66185752829045,1643.556,1397.7536999999993,1643.54664,814.887,1155.68675,340.79975000000013,1.658750247140213,0.0,978.544785,train,0.14673,1965.2991199999994
244,2025-05-29 01:00:53.347167,2025-05-29 01:05:53.347167,2025-05-29 01:03:23.347167,300,30,0.14247,40,0.083425,0.012351450657041598,0.118,0.1001,0.11175999999999998,0.074,0.0915,0.0175,1.3396463889721304,0.0,0.08292999999999999,2331.46382,40,1019.6609500000001,265.72387453963637,1643.556,1397.7536999999993,1643.54664,815.22525,1163.001,347.77575,1.6118560193954665,0.0,1007.371435,train,0.14673,1965.2991199999994
245,2025-05-29 01:01:23.347167,2025-05-29 01:06:23.347167,2025-05-29 01:03:53.347167,300,30,0.14247,38,0.08302631578947368,0.012144372163637491,0.118,0.1,0.11134000000000005,0.074,0.09025,0.01625,1.341020602218701,0.0,0.08255263157894738,2331.46382,40,1044.3242249999998,272.462254242956,1643.556,1397.7536999999993,1643.54664,815.22525,1209.37025,394.145,1.5737896341531292,0.0,1032.03471,train,0.14673,1965.2991199999994
246,2025-05-29 01:01:53.347167,2025-05-29 01:06:53.347167,2025-05-29 01:04:23.347167,300,30,0.14247,40,0.08095000000000001,0.010782107686062413,0.1,0.09905,0.1,0.073,0.08725,0.014249999999999999,1.2353304508956144,0.0,0.08090250000000002,2331.46382,40,1038.36205,258.72401395487145,1643.556,1370.0763999999992,1643.54664,815.22525,1163.001,347.77575,1.582826182832857,0.0,1024.68867,train,0.14673,1965.2991199999994
247,2025-05-29 01:02:23.347167,2025-05-29 01:07:23.347167,2025-05-29 01:04:53.347167,300,30,0.14247,36,0.08030555555555556,0.010325611554201232,0.1,0.09775,0.1,0.073,0.087,0.013999999999999999,1.2452438602559668,0.0,0.08018055555555555,2331.46382,40,1021.654175,209.00011016312732,1355.684,1337.7204,1355.6761999999999,851.762,1152.2824999999998,300.52049999999986,1.326942357965698,0.0,1020.756495,train,0.14673,1965.2991199999994
248,2025-05-29 01:02:53.347167,2025-05-29 01:07:53.347167,2025-05-29 01:05:23.347167,300,30,0.14247,40,0.0813,0.010429740513526077,0.103,0.1,0.10183,0.074,0.08725,0.013249999999999998,1.2525215252152522,0.0,0.081225,2331.46382,40,1006.1777500000001,219.87715671498052,1355.684,1337.7204,1355.6761999999999,812.3475000000001,1147.14125,334.7937499999998,1.3473525925215497,0.0,1005.28007,train,0.14673,1965.2991199999994
249,2025-05-29 01:03:23.347167,2025-05-29 01:08:23.347167,2025-05-29 01:05:53.347167,300,30,0.14247,37,0.0814054054054054,0.01061304087604663,0.103,0.1,0.10192,0.074,0.087,0.012999999999999998,1.2520053120849934,0.0,0.08132432432432432,2331.46382,40,983.5550500000002,241.5396882837323,1355.684,1337.7204,1355.6761999999999,734.46375,1128.09,393.6262499999999,1.3783429814121737,0.0,982.6573700000001,train,0.14673,1965.2991199999994
250,2025-05-29 01:03:53.347167,2025-05-29 01:08:53.347167,2025-05-29 01:06:23.347167,300,30,0.14247,40,0.082275,0.012349582158404369,0.103,0.10005,0.10221999999999999,0.074,0.09025,0.01625,1.2424187177149801,0.0,0.0821775,2331.46382,40,955.835375,244.49030567941696,1355.684,1302.6292999999998,1355.6761999999999,734.46375,1101.19325,366.72950000000003,1.4183155755247079,0.0,953.1831399999999,train,0.14673,1965.2991199999994
251,2025-05-29 01:04:23.347167,2025-05-29 01:09:23.347167,2025-05-29 01:06:53.347167,300,30,0.14247,38,0.08181578947368423,0.012428944559913354,0.103,0.10015,0.10226,0.074,0.0895,0.0155,1.2498809906722417,0.0,0.08171842105263159,2331.46382,40,945.9051500000002,248.21655214426613,1355.684,1302.6292999999998,1355.6761999999999,732.93275,1085.716,352.78324999999984,1.4332052214749011,0.0,943.252915,train,0.14673,1965.2991199999994
252,2025-05-29 01:04:53.347167,2025-05-29 01:09:53.347167,2025-05-29 01:07:23.347167,300,30,0.14247,40,0.08055000000000001,0.014756050475687106,0.103,0.10005,0.10221999999999999,0.07375,0.09025,0.0165,1.2690254500310363,0.0,0.08045250000000001,2331.46382,40,935.7485,260.96485753076274,1355.684,1302.6292999999998,1355.6761999999999,711.334,1085.716,374.38199999999995,1.4487612857514598,0.0,933.0962649999999,train,0.14673,1965.2991199999994
253,2025-05-29 01:05:23.347167,2025-05-29 01:10:23.347167,2025-05-29 01:07:53.347167,300,30,0.14247,40,0.08055000000000001,0.014756050475687106,0.103,0.10005,0.10221999999999999,0.07375,0.09025,0.0165,1.2690254500310363,0.0,0.08045250000000001,2331.46382,40,911.7154999999999,265.9863363762729,1355.684,1188.0402999999997,1355.6761999999999,641.9549999999999,1085.716,443.76099999999997,1.4869509183511742,0.0,903.333815,train,0.14673,1965.2991199999994
254,2025-05-29 01:05:53.347167,2025-05-29 01:10:53.347167,2025-05-29 01:08:23.347167,300,30,0.14247,40,0.0804,0.0156709759485326,0.103,0.101,0.10221999999999999,0.0735,0.091,0.0175,1.2713930348258706,0.0,0.08035,2331.46382,40,903.55405,262.0753136672592,1355.684,1156.5059999999994,1355.6761999999999,641.9549999999999,1072.1375,430.1825000000001,1.500381963868127,0.0,893.59565,train,0.14673,1965.2991199999994
255,2025-05-29 01:06:23.347167,2025-05-29 01:11:23.347167,2025-05-29 01:08:53.347167,300,30,0.14247,38,0.08044736842105263,0.015992730389775753,0.103,0.101,0.10226,0.074,0.091,0.017,1.2711416421328101,0.0,0.08039473684210527,2331.46382,40,848.31665,242.0908086282596,1130.577,1096.0373,1130.57271,607.61275,1051.99925,444.38650000000007,1.3327248852182731,0.0,846.5899400000002,train,0.14673,1965.2991199999994
256,2025-05-29 01:06:53.347167,2025-05-29 01:11:53.347167,2025-05-29 01:09:23.347167,300,30,0.14247,40,0.07980000000000001,0.017262973568022876,0.103,0.101,0.10221999999999999,0.0725,0.0925,0.020000000000000004,1.2809523809523806,0.0,0.07975,2331.46382,40,894.91855,444.29931285356645,2512.126,1199.6530999999961,2512.11547,559.1867500000001,1051.99925,492.8125,2.807088388099677,0.05,829.2955799999997,train,0.14673,1965.2991199999994
257,2025-05-29 01:07:23.347167,2025-05-29 01:12:23.347167,2025-05-29 01:09:53.347167,300,30,0.14247,44,0.08120454545454546,0.0172836521031043,0.11,0.101,0.10699,0.07375,0.094,0.020250000000000004,1.3175370836831792,0.0,0.08095454545454546,2331.46382,40,903.99395,450.0011586860268,2512.126,1322.0890999999965,2512.11547,559.1867500000001,1051.99925,492.8125,2.7789073920240286,0.05,844.4927799999998,train,0.14673,1965.2991199999994
258,2025-05-29 01:07:53.347167,2025-05-29 01:12:53.347167,2025-05-29 01:10:23.347167,300,30,0.14247,40,0.081475,0.018019914197695497,0.11,0.1012,0.10805,0.0725,0.094,0.021500000000000005,1.3261736729057991,0.0,0.08116000000000001,2331.46382,40,905.5388749999998,445.1196604636687,2512.126,1322.0890999999965,2512.11547,559.1867500000001,1043.7485000000001,484.5617500000001,2.774166343769615,0.05,846.037705,train,0.14673,1965.2991199999994
259,2025-05-29 01:08:23.347167,2025-05-29 01:13:23.347167,2025-05-29 01:10:53.347167,300,30,0.14247,44,0.08036363636363637,0.0186772973856534,0.11,0.101,0.10785,0.0705,0.094,0.023500000000000007,1.342024886877828,0.0,0.08006818181818183,2331.46382,40,926.678225,436.08963004548104,2512.126,1322.0890999999965,2512.11547,610.41625,1043.7485000000001,433.33225000000016,2.71088216192843,0.05,867.1770549999999,train,0.14673,1965.2991199999994
260,2025-05-29 01:08:53.347167,2025-05-29 01:13:53.347167,2025-05-29 01:11:23.347167,300,30,0.14247,40,0.081425,0.019659782584811342,0.123,0.10715,0.11793,0.0705,0.09425,0.023750000000000007,1.4483266809947803,0.0,0.0809575,2331.46382,40,946.7699500000001,421.9742051146626,2512.126,1322.0890999999965,2512.11547,680.5095,1043.7485000000001,363.23900000000015,2.6533536156275344,0.05,887.26878,train,0.14673,1965.2991199999994
261,2025-05-29 01:09:23.347167,2025-05-29 01:14:23.347167,2025-05-29 01:11:53.347167,300,30,0.14247,44,0.08043181818181819,0.019070734583323444,0.123,0.1067,0.11741,0.0685,0.094,0.025499999999999995,1.4597456908731279,0.0,0.07997954545454546,2331.46382,40,978.208575,420.112028517235,2512.126,1322.0890999999965,2512.11547,803.483,1051.815,248.3320000000001,2.5680775390872035,0.05,918.7074049999999,train,0.14673,1965.2991199999994
262,2025-05-29 01:09:53.347167,2025-05-29 01:14:53.347167,2025-05-29 01:12:23.347167,300,30,0.14247,40,0.08035,0.01851063450407872,0.123,0.10715,0.11793,0.0665,0.09425,0.027749999999999997,1.4677037958929682,0.0,0.07988250000000001,2331.46382,40,1002.126275,406.97571786828956,2512.126,1322.0890999999965,2512.11547,844.219,1051.815,207.596,2.5067853549693626,0.05,942.6251049999998,train,0.14673,1965.2991199999994
263,2025-05-29 01:10:23.347167,2025-05-29 01:15:23.347167,2025-05-29 01:12:53.347167,300,30,0.14247,44,0.08006818181818183,0.018166411284095643,0.123,0.1067,0.11741,0.0665,0.09425,0.027749999999999997,1.466375248367868,0.0,0.0796159090909091,2331.46382,40,1505.045425,2074.2303472061803,10263.107,2899.6749499999783,10263.10622,867.60725,1104.2504999999999,236.64324999999985,6.819133861026154,0.1,1136.873872499999,train,0.14673,1965.2991199999994
264,2025-05-29 01:10:53.347167,2025-05-29 01:15:53.347167,2025-05-29 01:13:23.347167,300,30,0.14247,38,0.0793421052631579,0.01831743566938707,0.123,0.10744999999999999,0.11819000000000003,0.0655,0.0935,0.027999999999999997,1.4896252072968494,0.0,0.07886578947368421,2331.46382,40,1527.79215,2067.8667332799955,10263.107,2899.6749499999783,10263.10622,891.307,1227.81675,336.50974999999994,6.717606331463347,0.1,1159.620597499999,train,0.14673,1965.2991199999994
265,2025-05-29 01:11:23.347167,2025-05-29 01:16:23.347167,2025-05-29 01:13:53.347167,300,30,0.14247,44,0.07593181818181818,0.019374398988154958,0.123,0.1067,0.11741,0.06125,0.089,0.027749999999999997,1.546255612092188,0.0,0.07547954545454545,2331.46382,40,1565.517275,2055.8473488908876,10263.107,2899.6749499999783,10263.10622,935.4355,1250.284,314.84850000000006,6.555728501941954,0.1,1197.3457224999988,train,0.14673,1965.2991199999994
266,2025-05-29 01:11:53.347167,2025-05-29 01:16:53.347167,2025-05-29 01:14:23.347167,300,30,0.14247,40,0.07667500000000001,0.018960671171718874,0.123,0.10715,0.11793,0.06275,0.08875,0.025999999999999995,1.5380502119334853,0.0,0.07620750000000001,2331.46382,40,1539.929825,2034.6059065378893,10263.107,1895.104099999975,10263.10622,969.748,1250.284,280.53600000000006,6.664658384676717,0.05,1121.5297299999988,train,0.14673,1965.2991199999994
267,2025-05-29 01:12:23.347167,2025-05-29 01:17:23.347167,2025-05-29 01:14:53.347167,300,30,0.14247,40,0.07305,0.0185609874847826,0.123,0.10509999999999999,0.11675999999999999,0.059,0.08525,0.02625000000000001,1.5983572895277205,0.0,0.07255500000000001,2331.46382,40,1554.1954250000001,2032.646212372937,10263.107,1910.639449999975,10263.10622,969.748,1251.92,282.172,6.603485028274355,0.05,1136.5720974999988,train,0.14673,1965.2991199999994
268,2025-05-29 01:12:53.347167,2025-05-29 01:17:53.347167,2025-05-29 01:15:23.347167,300,30,0.14247,36,0.07169444444444445,0.01858543122900983,0.123,0.10025,0.11739999999999998,0.058499999999999996,0.08425,0.02575000000000001,1.6375048430840755,0.0,0.070875,2331.46382,40,1572.405725,2027.3189959877095,10263.107,1910.639449999975,10263.10622,980.98375,1251.92,270.9362500000001,6.527008937213071,0.05,1154.7823974999988,train,0.14673,1965.2991199999994
269,2025-05-29 01:13:23.347167,2025-05-29 01:18:23.347167,2025-05-29 01:15:53.347167,300,30,0.14247,40,0.07525,0.02014148671720852,0.124,0.11444999999999998,0.12361,0.06125,0.08525,0.024000000000000007,1.6426578073089702,0.0,0.0747975,2331.46382,40,1588.2129,2024.3822937552288,10263.107,1910.639449999975,10263.10622,981.2435,1292.4115,311.1679999999999,6.462046883009198,0.05,1170.5895724999987,train,0.14673,1965.2991199999994
270,2025-05-29 01:13:53.347167,2025-05-29 01:18:53.347167,2025-05-29 01:16:23.347167,300,30,0.14247,38,0.07431578947368421,0.018731539038885504,0.124,0.10379999999999998,0.12030000000000003,0.06,0.085,0.02500000000000001,1.6187677053824368,0.0,0.07351578947368421,2331.46382,40,1601.005425,2020.3314420738368,10263.107,1910.639449999975,10263.10622,1029.15425,1292.4115,263.2572499999999,6.410413143977947,0.05,1183.3820974999987,train,0.14673,1965.2991199999994
271,2025-05-29 01:14:23.347167,2025-05-29 01:19:23.347167,2025-05-29 01:16:53.347167,300,30,0.14247,40,0.07310000000000001,0.01917904839755866,0.124,0.10259999999999996,0.1201,0.058499999999999996,0.085,0.02650000000000001,1.642954856361149,0.0,0.07228000000000001,2331.46382,40,1592.091175,2022.5970813248975,10263.107,1910.639449999975,10263.10622,996.4125,1292.4115,295.9989999999999,6.446305576689099,0.05,1174.4678474999987,train,0.14673,1965.2991199999994
272,2025-05-29 01:14:53.347167,2025-05-29 01:19:53.347167,2025-05-29 01:17:23.347167,300,30,0.14247,38,0.07386842105263158,0.019438289120342647,0.124,0.10379999999999998,0.12030000000000003,0.059,0.085,0.02600000000000001,1.628571428571429,0.0,0.07306842105263159,2331.46382,40,1611.6701999999998,2020.380256467721,10263.107,1974.2466999999751,10263.10622,981.2435,1391.92025,410.67674999999986,6.367994035007907,0.05,1197.227234999999,train,0.14673,1965.2991199999994
273,2025-05-29 01:15:23.347167,2025-05-29 01:20:23.347167,2025-05-29 01:17:53.347167,300,30,0.14247,40,0.071675,0.02018680388972091,0.124,0.10259999999999996,0.1201,0.0545,0.085,0.030500000000000006,1.6756191140565049,0.0,0.070855,2331.46382,40,1128.80425,199.0076331764689,1537.991,1474.38025,1537.9637,970.67275,1232.4995,261.82674999999995,1.3624715711337907,0.0,1125.6254625,train,0.14673,1965.2991199999994
274,2025-05-29 01:15:53.347167,2025-05-29 01:20:53.347167,2025-05-29 01:18:23.347167,300,30,0.14247,42,0.07197619047619047,0.020185104499857092,0.124,0.10189999999999999,0.11989999999999996,0.05525,0.085,0.029750000000000006,1.6658286470393644,0.0,0.07115952380952381,2331.46382,40,1120.2573,198.31208627638483,1537.991,1474.38025,1537.9637,970.67275,1187.25425,216.5815,1.3728664834409023,0.0,1117.0785124999998,train,0.14673,1965.2991199999994
275,2025-05-29 01:16:23.347167,2025-05-29 01:21:23.347167,2025-05-29 01:18:53.347167,300,30,0.14247,40,0.074525,0.01916324941666022,0.124,0.10259999999999996,0.1201,0.06,0.08525,0.02525000000000001,1.611539751761154,0.0,0.07370499999999999,2331.46382,40,1131.283575,201.5617825821317,1537.991,1474.38025,1537.9637,975.314,1213.681,238.36700000000008,1.3594855737209834,0.0,1128.1047875,train,0.14673,1965.2991199999994
276,2025-05-29 01:16:53.347167,2025-05-29 01:21:53.347167,2025-05-29 01:19:23.347167,300,30,0.14247,36,0.07375,0.019885924670479876,0.124,0.105,0.12049999999999998,0.059,0.085,0.02600000000000001,1.6338983050847455,0.0,0.07297222222222222,2331.46382,40,1118.2987,187.94788287744242,1537.991,1474.38025,1537.9637,975.314,1170.18575,194.87175000000013,1.3752709361103612,0.0,1115.1199125,train,0.14673,1965.2991199999994
277,2025-05-29 01:17:23.347167,2025-05-29 01:22:23.347167,2025-05-29 01:19:53.347167,300,30,0.14247,40,0.07622500000000001,0.018368712948506092,0.124,0.10259999999999996,0.1201,0.0615,0.085,0.023500000000000007,1.5755985569039026,0.0,0.075405,2331.46382,40,1094.085375,175.91689701582473,1537.991,1411.1748499999994,1537.9637,962.812,1156.72975,193.91774999999996,1.4057072100063488,0.0,1087.7463174999998,train,0.14673,1965.2991199999994
278,2025-05-29 01:17:53.347167,2025-05-29 01:22:53.347167,2025-05-29 01:20:23.347167,300,30,0.14247,40,0.07622500000000001,0.018368712948506092,0.124,0.10259999999999996,0.1201,0.0615,0.085,0.023500000000000007,1.5755985569039026,0.0,0.075405,2331.46382,40,1078.5705,183.67160277642685,1537.991,1411.1748499999994,1537.9637,945.6292500000001,1156.72975,211.1004999999999,1.4259278368915151,0.0,1072.2314425,train,0.14673,1965.2991199999994
279,2025-05-29 01:18:23.347167,2025-05-29 01:23:23.347167,2025-05-29 01:20:53.347167,300,30,0.14247,40,0.073875,0.016731955454558602,0.105,0.09905,0.10305,0.06,0.08425,0.024250000000000008,1.3949238578680203,0.0,0.0737025,2331.46382,40,1053.5233249999999,184.87478704419178,1537.991,1411.1748499999994,1537.9637,929.76575,1153.266,223.50025000000005,1.4598288082515878,0.0,1047.1842675,train,0.14673,1965.2991199999994
280,2025-05-29 01:18:53.347167,2025-05-29 01:23:53.347167,2025-05-29 01:21:23.347167,300,30,0.14247,42,0.07259523809523809,0.01701370971406915,0.105,0.0979,0.10253999999999998,0.06,0.084,0.024000000000000007,1.4124893407674646,0.0,0.07239761904761906,2331.46382,40,1049.4642499999998,186.27122687557187,1537.991,1411.1748499999994,1537.9637,929.76575,1153.266,223.50025000000005,1.465475074543988,0.0,1043.1251925,train,0.14673,1965.2991199999994
281,2025-05-29 01:19:23.347167,2025-05-29 01:24:23.347167,2025-05-29 01:21:53.347167,300,30,0.14247,40,0.074425,0.019039617939497926,0.119,0.09929999999999999,0.11353999999999999,0.059,0.08525,0.02625000000000001,1.5255626469600265,0.0,0.07379,2331.46382,40,1035.833325,187.4924790746507,1537.991,1411.1748499999994,1537.9637,902.9615,1121.376,218.41449999999998,1.4847598188637152,0.0,1029.4942674999998,train,0.14673,1965.2991199999994
282,2025-05-29 01:19:53.347167,2025-05-29 01:24:53.347167,2025-05-29 01:22:23.347167,300,30,0.14247,42,0.07100000000000001,0.0199021999029155,0.119,0.09895,0.11325999999999994,0.0515,0.08375,0.03225000000000001,1.595211267605633,0.0,0.07037738095238096,2331.46382,40,1005.7419750000001,149.63648612237137,1404.504,1208.0535999999993,1404.49737,901.5962499999999,1106.46875,204.87250000000006,1.396478823507391,0.0,995.91988,train,0.14673,1965.2991199999994
283,2025-05-29 01:20:23.347167,2025-05-29 01:25:23.347167,2025-05-29 01:22:53.347167,300,30,0.14247,40,0.073025,0.018834621013387787,0.119,0.09929999999999999,0.11353999999999999,0.058249999999999996,0.084,0.02575000000000001,1.5548099965765145,0.0,0.07239,2331.46382,40,999.9163500000001,144.9283751524728,1404.504,1208.0535999999993,1404.49737,918.4712499999999,1062.38225,143.91100000000017,1.4046148660335436,0.0,990.094255,train,0.14673,1965.2991199999994
284,2025-05-29 01:20:53.347167,2025-05-29 01:25:53.347167,2025-05-29 01:23:23.347167,300,30,0.14247,36,0.07238888888888889,0.0191911851458316,0.119,0.1005,0.11409999999999998,0.053,0.08325,0.030250000000000006,1.576208749040675,0.0,0.07175000000000002,2331.46382,40,991.1784250000001,146.5534792680951,1404.504,1208.0535999999993,1404.49737,897.0939999999999,1062.38225,165.28825000000018,1.4169975198965816,0.0,981.35633,train,0.14673,1965.2991199999994
285,2025-05-29 01:21:23.347167,2025-05-29 01:26:23.347167,2025-05-29 01:23:53.347167,300,30,0.14247,40,0.074775,0.020926596376320633,0.128,0.10569999999999996,0.12448999999999999,0.053,0.08475,0.03175000000000001,1.6648612504179203,0.0,0.073885,2331.46382,40,968.1752,115.33355123053374,1197.715,1154.8533499999999,1197.7036899999998,894.2365,1050.1644999999999,155.92799999999988,1.2370733003696024,0.0,966.0328425,train,0.14673,1965.2991199999994
286,2025-05-29 01:21:53.347167,2025-05-29 01:26:53.347167,2025-05-29 01:24:23.347167,300,30,0.14247,44,0.07379545454545454,0.02042750032568903,0.128,0.10410000000000001,0.12413,0.053,0.084,0.031000000000000007,1.6820819217739453,0.0,0.07289318181818182,2331.46382,40,931.4156,119.18731845891004,1152.599,1113.0551999999998,1152.5911999999998,878.30525,1001.66925,123.36400000000003,1.2374617732406454,0.0,929.4389100000001,train,0.14673,1965.2991199999994
287,2025-05-29 01:22:23.347167,2025-05-29 01:27:23.347167,2025-05-29 01:24:53.347167,300,30,0.14247,40,0.0755,0.02349140595720388,0.131,0.11944999999999997,0.12983,0.053,0.08975,0.03675,1.7196026490066225,0.0,0.07499750000000001,2331.46382,40,921.303475,107.4623226027562,1110.975,1058.8524499999999,1110.96876,886.73,969.89525,83.16525000000001,1.2058662429336868,0.0,918.6977475,val,0.14673,1965.2991199999994
288,2025-05-29 01:22:53.347167,2025-05-29 01:27:53.347167,2025-05-29 01:25:23.347167,300,30,0.14247,44,0.07620454545454546,0.02284078313471734,0.131,0.11705000000000002,0.12971,0.053,0.08975,0.03675,1.7021294363256785,0.0,0.07559431818181818,2331.46382,40,935.6106749999999,111.66584516346596,1110.975,1058.8524499999999,1110.96876,897.0939999999999,1018.69425,121.60025000000007,1.187426340555595,0.0,933.0049475,val,0.14673,1965.2991199999994
289,2025-05-29 01:23:23.347167,2025-05-29 01:28:23.347167,2025-05-29 01:25:53.347167,300,30,0.14247,40,0.07730000000000001,0.02287334132980452,0.131,0.11944999999999997,0.12983,0.0605,0.08975,0.029249999999999998,1.6795601552393271,0.0,0.07679749999999999,2331.46382,40,937.5148249999999,94.60347486188309,1056.11,1049.79,1056.09791,897.22525,1001.66925,104.44400000000007,1.1264866238248554,0.0,937.1995999999999,val,0.14673,1965.2991199999994
290,2025-05-29 01:23:53.347167,2025-05-29 01:28:53.347167,2025-05-29 01:26:23.347167,300,30,0.14247,40,0.07642499999999999,0.022885318885976235,0.131,0.11944999999999997,0.12983,0.0605,0.08825,0.027749999999999997,1.6987896630683679,0.0,0.0759225,2331.46382,40,916.4554499999998,111.61234853815489,1056.11,1049.79,1056.09791,897.0939999999999,975.38525,78.2912500000001,1.152372338448094,0.0,916.1402249999999,val,0.14673,1965.2991199999994
291,2025-05-29 01:24:23.347167,2025-05-29 01:29:23.347167,2025-05-29 01:26:53.347167,300,30,0.14247,40,0.076375,0.020929291827729297,0.131,0.10709999999999993,0.12983,0.06525,0.08725,0.021999999999999992,1.6999018003273323,0.0,0.075255,2331.46382,40,925.395825,114.81296224816847,1056.11,1049.79,1056.09791,897.20875,1006.11675,108.90800000000002,1.1412391124630372,0.0,925.0806,val,0.14673,1965.2991199999994
292,2025-05-29 01:24:53.347167,2025-05-29 01:29:53.347167,2025-05-29 01:27:23.347167,300,30,0.14247,40,0.080625,0.01912936727410743,0.131,0.11374999999999996,0.12983,0.0695,0.089,0.01949999999999999,1.6102945736434109,0.0,0.0798375,2331.46382,40,928.1912249999999,112.45595648108765,1056.11,1049.79,1056.09791,913.2075,1006.11675,92.90925000000004,1.137802083832456,0.0,927.8759999999999,val,0.14673,1965.2991199999994
293,2025-05-29 01:25:23.347167,2025-05-29 01:30:23.347167,2025-05-29 01:27:53.347167,300,30,0.14247,38,0.08060526315789474,0.019592524048154817,0.131,0.11524999999999998,0.12989,0.0685,0.089,0.02049999999999999,1.6114332353901404,0.0,0.07985526315789472,2331.46382,40,912.6320499999998,117.54657590492288,1056.11,1049.79,1056.09791,894.27025,977.35175,83.0815,1.157200111479758,0.0,912.3168249999999,val,0.14673,1965.2991199999994
294,2025-05-29 01:25:53.347167,2025-05-29 01:30:53.347167,2025-05-29 01:28:23.347167,300,30,0.14247,44,0.08022727272727273,0.018962464313852317,0.131,0.11195000000000001,0.12971,0.068,0.089,0.02099999999999999,1.616781869688385,0.0,0.07940568181818182,2331.46382,40,901.5579999999998,128.29993611046234,1056.11,1049.79,1056.09791,878.4155000000001,977.35175,98.93624999999997,1.1714142739568616,0.0,901.2427749999999,val,0.14673,1965.2991199999994
295,2025-05-29 01:26:23.347167,2025-05-29 01:31:23.347167,2025-05-29 01:28:53.347167,300,30,0.14247,38,0.07918421052631579,0.017886814203006057,0.131,0.10704999999999999,0.12434000000000005,0.068,0.0875,0.01949999999999999,1.5702625456962453,0.0,0.07839736842105265,2331.46382,40,883.7865249999999,145.10672325850334,1049.459,1027.1003999999998,1049.44886,850.6492499999999,974.2135,123.56425000000002,1.1874460973479994,0.0,882.6692449999998,val,0.14673,1965.2991199999994
296,2025-05-29 01:26:53.347167,2025-05-29 01:31:53.347167,2025-05-29 01:29:23.347167,300,30,0.14247,40,0.081125,0.01837527254289419,0.131,0.10634999999999997,0.12397999999999999,0.0695,0.08925,0.01974999999999999,1.5282588597842834,0.0,0.08034250000000001,2331.46382,40,899.63645,132.8922514744413,1049.459,1027.1003999999998,1049.44886,894.43675,974.2135,79.77674999999999,1.1665255003840718,0.0,898.5191699999999,val,0.14673,1965.2991199999994
297,2025-05-29 01:27:23.347167,2025-05-29 01:32:23.347167,2025-05-29 01:29:53.347167,300,30,0.14247,38,0.07902631578947368,0.016321908410717543,0.113,0.10414999999999999,0.11004000000000003,0.0685,0.0875,0.01899999999999999,1.3924475524475528,0.0,0.07877105263157895,2331.46382,40,895.8048999999999,132.94156604039156,1049.459,1027.1003999999998,1049.44886,878.02025,974.2135,96.19324999999992,1.1715149805498943,0.0,894.6876199999999,val,0.14673,1965.2991199999994
298,2025-05-29 01:27:53.347167,2025-05-29 01:32:53.347167,2025-05-29 01:30:23.347167,300,30,0.14247,40,0.076825,0.016748344732601225,0.113,0.104,0.10948999999999999,0.0655,0.0865,0.02099999999999999,1.4251871135698013,0.0,0.0766,2331.46382,40,873.3806499999998,128.10324059404147,1010.514,1004.94975,1010.50581,826.8375,959.98225,133.14475000000004,1.157005035547788,0.0,873.1029624999999,val,0.14673,1965.2991199999994
299,2025-05-29 01:28:23.347167,2025-05-29 01:33:23.347167,2025-05-29 01:30:53.347167,300,30,0.14247,36,0.0756111111111111,0.01683920218296372,0.113,0.104,0.10984999999999999,0.06375,0.08525,0.021500000000000005,1.4528288023512124,0.0,0.07536111111111109,2331.46382,40,896.900425,167.29740594121864,1354.074,1027.689399999999,1354.05372,826.8375,973.6735,146.836,1.5097035102865517,0.0,880.5824949999999,val,0.14673,1965.2991199999994
